S.NO.,TXN DATE,"IRCTC ORDER NO.","BANK BOOKING REF.NO.","BOOKING AMOUNT",CREDITED ON,"CUST.ACC.NO.",REMARKS
136,04-Apr-2024,100004894484458,586065878664599,11415.4,05-Apr-2024,0670,
137,04-Apr-2024,100004894555469,640707878665631,808.6,05-Apr-2024,3177,
138,04-Apr-2024,100004894593097,412836878665773,3019.05,05-Apr-2024,2318,
139,04-Apr-2024,100004894505961,138446878665684,1397.7,05-Apr-2024,0350,
140,04-Apr-2024,100004894628287,120521878666331,2749.05,05-Apr-2024,5728,
141,04-Apr-2024,100004894513942,633083878666190,443.15,05-Apr-2024,0214,
142,04-Apr-2024,100004894672010,177746878666709,913.15,05-Apr-2024,2814,
143,04-Apr-2024,100004894614508,742098878666734,443.15,05-Apr-2024,9981,
144,04-Apr-2024,100004894628481,106597878667110,413.15,05-Apr-2024,2081,
145,04-Apr-2024,100004894565796,502098878667114,348.15,05-Apr-2024,0584,
146,04-Apr-2024,100004894600657,130415878667111,353.15,05-Apr-2024,8081,
147,04-Apr-2024,100004894716036,144523878666993,1258.6,05-Apr-2024,5677,
148,04-Apr-2024,100004894658450,206414878666994,1043.15,05-Apr-2024,4912,
149,04-Apr-2024,100004894690207,103736878667294,528.15,05-Apr-2024,0029,
150,04-Apr-2024,100004894704198,163669878667975,2079.5,05-Apr-2024,0754,
151,04-Apr-2024,100004894643615,179677878667598,2479.05,05-Apr-2024,0550,
152,04-Apr-2024,100004894672494,784703878667698,473.15,05-Apr-2024,1047,
153,04-Apr-2024,100004894641692,210201878667916,868.6,05-Apr-2024,8744,
154,04-Apr-2024,100004894635588,686051878668479,413.15,05-Apr-2024,9517,
155,04-Apr-2024,100004894727230,138571878669371,213.15,05-Apr-2024,2132,
156,04-Apr-2024,100004894747116,122755878669793,677.7,05-Apr-2024,2896,
157,04-Apr-2024,100004894596981,178307878670107,2775.4,05-Apr-2024,5878,
158,04-Apr-2024,100004894721274,725682878670249,662.7,05-Apr-2024,0276,
159,04-Apr-2024,100004894685619,107123878670103,178.15,05-Apr-2024,4610,
160,04-Apr-2024,100004894652692,854432878671038,488.15,05-Apr-2024,1592,
161,04-Apr-2024,100004894661691,136542878671362,937.7,05-Apr-2024,0350,
162,04-Apr-2024,100004894694468,118100878673253,353.15,05-Apr-2024,3361,
163,04-Apr-2024,100004894619873,239499878673229,473.15,05-Apr-2024,1229,
164,04-Apr-2024,100004894661808,205040878673372,1997.7,05-Apr-2024,0350,
165,04-Apr-2024,100004894740265,213146878674471,1966.3,05-Apr-2024,1476,
166,04-Apr-2024,100004894734362,313206878674671,665.85,05-Apr-2024,2133,
167,04-Apr-2024,100004894691730,649317878674110,443.15,05-Apr-2024,5022,
168,04-Apr-2024,100004894794072,251933878676207,208.15,05-Apr-2024,2134,
169,04-Apr-2024,100004894681643,158466878677097,1978.6,05-Apr-2024,6981,
170,04-Apr-2024,100004894721502,849925878680855,662.7,05-Apr-2024,0276,
171,04-Apr-2024,100004894689808,253889878681998,1140.85,05-Apr-2024,1307,
172,04-Apr-2024,100004894777299,119929878687018,442.7,05-Apr-2024,8827,
173,04-Apr-2024,100004894750597,154391878687885,6145.4,05-Apr-2024,0670,
